what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320763819547
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320763822266
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320763824594
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1320763824641
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1320763828454
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320763837891
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320763841235
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320763841313
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1320763842954
activated,view,com.android.ide.eclipse.ddms,14.0.0.v201110171935-205994,"com.android.ide.eclipse.ddms.views.LogCatView",1320763844922
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320763853797
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320763854063
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320763854079
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320763863375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320763911532
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320763911547
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320763911610
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320765066516
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1320765068188
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320765068235
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1320765069938
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1320765072891
